"Fecha";"Mercado";"Producto";"Precio"
"12-10-16";"B.Blanca";"Maiz";"U$S 160.25"
"13-10-16";"B.Blanca";"Maiz";"U$S 160.92"
"14-10-16";"B.Blanca";"Maiz";"U$S 163.76"
"18-10-16";"B.Blanca";"Maiz";"U$S 161.1"
"19-10-16";"B.Blanca";"Maiz";"U$S 163.21"
"20-10-16";"B.Blanca";"Maiz";"U$S 163.64"
"21-10-16";"B.Blanca";"Maiz";"U$S 163.86"
"24-10-16";"B.Blanca";"Maiz";"U$S 161.76"
"25-10-16";"B.Blanca";"Maiz";"U$S 160.87"
"26-10-16";"B.Blanca";"Maiz";"U$S 160.47"
"27-10-16";"B.Blanca";"Maiz";"U$S 163.17"
"28-10-16";"B.Blanca";"Maiz";"U$S 162.54"
"31-10-16";"B.Blanca";"Maiz";"U$S 161.72"
"01-11-16";"B.Blanca";"Maiz";"U$S 159.2"
"02-11-16";"B.Blanca";"Maiz";"U$S 158.84"
"03-11-16";"B.Blanca";"Maiz";"U$S 158.94"
"04-11-16";"B.Blanca";"Maiz";"U$S 159.36"
"07-11-16";"B.Blanca";"Maiz";"U$S 159.47"
"09-11-16";"B.Blanca";"Maiz";"U$S 157.4"
"10-11-16";"B.Blanca";"Maiz";"U$S 159.68"
"11-11-16";"B.Blanca";"Maiz";"U$S 156.15"
"14-11-16";"B.Blanca";"Maiz";"U$S 155.27"
"15-11-16";"B.Blanca";"Maiz";"U$S 158.06"
"16-11-16";"B.Blanca";"Maiz";"U$S 158.06"
"18-11-16";"B.Blanca";"Maiz";"U$S 159.66"
"21-11-16";"B.Blanca";"Maiz";"U$S 160.55"
"22-11-16";"B.Blanca";"Maiz";"U$S 162.5"
"23-11-16";"B.Blanca";"Maiz";"U$S 160.88"
"24-11-16";"B.Blanca";"Maiz";"U$S 160.88"
"25-11-16";"B.Blanca";"Maiz";"U$S 160.82"
"29-11-16";"B.Blanca";"Maiz";"U$S 159.24"
"30-11-16";"B.Blanca";"Maiz";"U$S 159.76"
"02-12-16";"B.Blanca";"Maiz";"U$S 159.97"
"05-12-16";"B.Blanca";"Maiz";"U$S 160.99"
"06-12-16";"B.Blanca";"Maiz";"U$S 160.8"
"12-12-16";"B.Blanca";"Maiz";"U$S 163.94"
"13-12-16";"B.Blanca";"Maiz";"U$S 163.91"
"14-12-16";"B.Blanca";"Maiz";"U$S 163.87"
"15-12-16";"B.Blanca";"Maiz";"U$S 165.94"
"16-12-16";"B.Blanca";"Maiz";"U$S 165.94"
"19-12-16";"B.Blanca";"Maiz";"U$S 165.97"
"20-12-16";"B.Blanca";"Maiz";"U$S 167.3"
"21-12-16";"B.Blanca";"Maiz";"U$S 167.51"
"22-12-16";"B.Blanca";"Maiz";"U$S 168.47"
"23-12-16";"B.Blanca";"Maiz";"U$S 166.94"
"29-12-16";"B.Blanca";"Maiz";"U$S 165.93"
"02-01-17";"B.Blanca";"Maiz";"U$S 166.46"
"03-01-17";"B.Blanca";"Maiz";"U$S 175.88"
"04-01-17";"B.Blanca";"Maiz";"U$S 174.13"
"05-01-17";"B.Blanca";"Maiz";"U$S 172.31"
"10-01-17";"B.Blanca";"Maiz";"U$S 176.66"
"23-02-17";"B.Blanca";"Maiz";"U$S 157.4"
"24-02-17";"B.Blanca";"Maiz";"U$S 158.91"
"01-03-17";"B.Blanca";"Maiz";"U$S 158.27"
"02-03-17";"B.Blanca";"Maiz";"U$S 159.09"
"03-03-17";"B.Blanca";"Maiz";"U$S 159.09"
"06-03-17";"B.Blanca";"Maiz";"U$S 158.91"
"07-03-17";"B.Blanca";"Maiz";"U$S 158.2"
"08-03-17";"B.Blanca";"Maiz";"U$S 155.31"
"10-03-17";"B.Blanca";"Maiz";"U$S 158.26"
"13-03-17";"B.Blanca";"Maiz";"U$S 158.84"
"15-03-17";"B.Blanca";"Maiz";"U$S 158.96"
"16-03-17";"B.Blanca";"Maiz";"U$S 158.92"
"17-03-17";"B.Blanca";"Maiz";"U$S 155.98"
"20-03-17";"B.Blanca";"Maiz";"U$S 153.55"
"22-03-17";"B.Blanca";"Maiz";"U$S 151.01"
"23-03-17";"B.Blanca";"Maiz";"U$S 150.3"
"27-03-17";"B.Blanca";"Maiz";"U$S 149.05"
"28-03-17";"B.Blanca";"Maiz";"U$S 148.02"
"29-03-17";"B.Blanca";"Maiz";"U$S 148.02"
"31-03-17";"B.Blanca";"Maiz";"U$S 149.45"
"04-04-17";"B.Blanca";"Maiz";"U$S 153.09"
"05-04-17";"B.Blanca";"Maiz";"U$S 152.97"
"06-04-17";"B.Blanca";"Maiz";"U$S 154.32"
"07-04-17";"B.Blanca";"Maiz";"U$S 154.77"
"10-04-17";"B.Blanca";"Maiz";"U$S 154.5"
"11-04-17";"B.Blanca";"Maiz";"U$S 157.22"
"12-04-17";"B.Blanca";"Maiz";"U$S 158"
"17-04-17";"B.Blanca";"Maiz";"U$S 158.88"
"18-04-17";"B.Blanca";"Maiz";"U$S 156.87"
"19-04-17";"B.Blanca";"Maiz";"U$S 160.71"
"20-04-17";"B.Blanca";"Maiz";"U$S 160.83"
"21-04-17";"B.Blanca";"Maiz";"U$S 156.88"
"24-04-17";"B.Blanca";"Maiz";"U$S 159.19"
"25-04-17";"B.Blanca";"Maiz";"U$S 160.64"
"26-04-17";"B.Blanca";"Maiz";"U$S 158.88"
"28-04-17";"B.Blanca";"Maiz";"U$S 160.39"
"02-05-17";"B.Blanca";"Maiz";"U$S 163.01"
"03-05-17";"B.Blanca";"Maiz";"U$S 161.76"
"04-05-17";"B.Blanca";"Maiz";"U$S 159.61"
"05-05-17";"B.Blanca";"Maiz";"U$S 159.4"
"09-05-17";"B.Blanca";"Maiz";"U$S 157.81"
"10-05-17";"B.Blanca";"Maiz";"U$S 160.71"
"11-05-17";"B.Blanca";"Maiz";"U$S 158.73"
"12-05-17";"B.Blanca";"Maiz";"U$S 158.68"
"15-05-17";"B.Blanca";"Maiz";"U$S 157.76"
"16-05-17";"B.Blanca";"Maiz";"U$S 160.46"
"17-05-17";"B.Blanca";"Maiz";"U$S 155.39"
"18-05-17";"B.Blanca";"Maiz";"U$S 154.69"
"22-05-17";"B.Blanca";"Maiz";"U$S 152.92"
"23-05-17";"B.Blanca";"Maiz";"U$S 151.37"
"24-05-17";"B.Blanca";"Maiz";"U$S 159.73"
"26-05-17";"B.Blanca";"Maiz";"U$S 159.28"
"29-05-17";"B.Blanca";"Maiz";"U$S 156.15"
"30-05-17";"B.Blanca";"Maiz";"U$S 148.61"
"01-06-17";"B.Blanca";"Maiz";"U$S 143.21"
"02-06-17";"B.Blanca";"Maiz";"U$S 155.35"
"05-06-17";"B.Blanca";"Maiz";"U$S 156.05"
"06-06-17";"B.Blanca";"Maiz";"U$S 155.99"
"07-06-17";"B.Blanca";"Maiz";"U$S 156.35"
"08-06-17";"B.Blanca";"Maiz";"U$S 163.52"
"09-06-17";"B.Blanca";"Maiz";"U$S 163.52"
"12-06-17";"B.Blanca";"Maiz";"U$S 156.99"
"13-06-17";"B.Blanca";"Maiz";"U$S 159.22"
"14-06-17";"B.Blanca";"Maiz";"U$S 149.26"
"15-06-17";"B.Blanca";"Maiz";"U$S 148.75"
"15-06-17";"B.Blanca";"Maiz";"U$S 148.19"
"22-06-17";"B.Blanca";"Maiz";"U$S 139.36"
"23-06-17";"B.Blanca";"Maiz";"U$S 139.1"
"26-06-17";"B.Blanca";"Maiz";"U$S 139.71"
"27-06-17";"B.Blanca";"Maiz";"U$S 138.41"
"30-06-17";"B.Blanca";"Maiz";"U$S 140.11"
"03-07-17";"B.Blanca";"Maiz";"U$S 139.88"
"04-07-17";"B.Blanca";"Maiz";"U$S 138.81"
"05-07-17";"B.Blanca";"Maiz";"U$S 140.02"
"10-07-17";"B.Blanca";"Maiz";"U$S 144.16"
"11-07-17";"B.Blanca";"Maiz";"U$S 147.06"
"21-07-17";"B.Blanca";"Maiz";"U$S 146.38"
"24-07-17";"B.Blanca";"Maiz";"U$S 140.56"
"25-07-17";"B.Blanca";"Maiz";"U$S 139.02"
"26-07-17";"B.Blanca";"Maiz";"U$S 140"
"27-07-17";"B.Blanca";"Maiz";"U$S 136.05"
"28-07-17";"B.Blanca";"Maiz";"U$S 137.72"
"01-08-17";"B.Blanca";"Maiz";"U$S 136.49"
"03-08-17";"B.Blanca";"Maiz";"U$S 138.65"
"04-08-17";"B.Blanca";"Maiz";"U$S 138.65"
"07-08-17";"B.Blanca";"Maiz";"U$S 141.24"
"08-08-17";"B.Blanca";"Maiz";"U$S 141.06"
"09-08-17";"B.Blanca";"Maiz";"U$S 144.07"
"14-08-17";"B.Blanca";"Maiz";"U$S 140.11"
"15-08-17";"B.Blanca";"Maiz";"U$S 140.6"
"17-08-17";"B.Blanca";"Maiz";"U$S 138.25"
"22-08-17";"B.Blanca";"Maiz";"U$S 133.64"
"23-08-17";"B.Blanca";"Maiz";"U$S 136.39"
"24-08-17";"B.Blanca";"Maiz";"U$S 133.64"
"25-08-17";"B.Blanca";"Maiz";"U$S 136.47"
"28-08-17";"B.Blanca";"Maiz";"U$S 136.39"
"29-08-17";"B.Blanca";"Maiz";"U$S 132.22"
"31-08-17";"B.Blanca";"Maiz";"U$S 138.65"
"01-09-17";"B.Blanca";"Maiz";"U$S 139.53"
"05-09-17";"B.Blanca";"Maiz";"U$S 140.14"
"06-09-17";"B.Blanca";"Maiz";"U$S 139.41"
"07-09-17";"B.Blanca";"Maiz";"U$S 139.53"
"08-09-17";"B.Blanca";"Maiz";"U$S 139.53"
"11-09-17";"B.Blanca";"Maiz";"U$S 139.59"
"14-09-17";"B.Blanca";"Maiz";"U$S 138.32"
"15-09-17";"B.Blanca";"Maiz";"U$S 138.44"
"26-09-17";"B.Blanca";"Maiz";"U$S 136.52"
"27-09-17";"B.Blanca";"Maiz";"U$S 136.67"
"29-09-17";"B.Blanca";"Maiz";"U$S 138.65"
"02-10-17";"B.Blanca";"Maiz";"U$S 137.81"
"03-10-17";"B.Blanca";"Maiz";"U$S 137.81"
"04-10-17";"B.Blanca";"Maiz";"U$S 138.27"
"05-10-17";"B.Blanca";"Maiz";"U$S 137.89"
"06-10-17";"B.Blanca";"Maiz";"U$S 137.58"
"09-10-17";"B.Blanca";"Maiz";"U$S 138.6"
"10-10-17";"B.Blanca";"Maiz";"U$S 138.88"
"11-10-17";"B.Blanca";"Maiz";"U$S 140.66"
"12-10-17";"B.Blanca";"Maiz";"U$S 140.11"
"13-10-17";"B.Blanca";"Maiz";"U$S 140.68"
"17-10-17";"B.Blanca";"Maiz";"U$S 139.49"
"18-10-17";"B.Blanca";"Maiz";"U$S 138.33"
"19-10-17";"B.Blanca";"Maiz";"U$S 137.54"
"20-10-17";"B.Blanca";"Maiz";"U$S 139.21"
"23-10-17";"B.Blanca";"Maiz";"U$S 137.81"
"24-10-17";"B.Blanca";"Maiz";"U$S 137.14"
"25-10-17";"B.Blanca";"Maiz";"U$S 137.22"
"26-10-17";"B.Blanca";"Maiz";"U$S 135.9"
"27-10-17";"B.Blanca";"Maiz";"U$S 136.17"
"30-10-17";"B.Blanca";"Maiz";"U$S 138.42"
"31-10-17";"B.Blanca";"Maiz";"U$S 138.77"
"03-11-17";"B.Blanca";"Maiz";"U$S 141.72"
"06-11-17";"B.Blanca";"Maiz";"U$S 141.72"
"07-11-17";"B.Blanca";"Maiz";"U$S 141.64"
"08-11-17";"B.Blanca";"Maiz";"U$S 142.69"
"09-11-17";"B.Blanca";"Maiz";"U$S 139.88"
"10-11-17";"B.Blanca";"Maiz";"U$S 140.04"
"13-11-17";"B.Blanca";"Maiz";"U$S 140"
"14-11-17";"B.Blanca";"Maiz";"U$S 140"
"15-11-17";"B.Blanca";"Maiz";"U$S 140"
"16-11-17";"B.Blanca";"Maiz";"U$S 141.84"
"17-11-17";"B.Blanca";"Maiz";"U$S 140.12"
"21-11-17";"B.Blanca";"Maiz";"U$S 140.08"
"22-11-17";"B.Blanca";"Maiz";"U$S 140.56"
"24-11-17";"B.Blanca";"Maiz";"U$S 142.36"
"28-11-17";"B.Blanca";"Maiz";"U$S 143.97"
"29-11-17";"B.Blanca";"Maiz";"U$S 143.47"
"30-11-17";"B.Blanca";"Maiz";"U$S 144.47"
"01-12-17";"B.Blanca";"Maiz";"U$S 145.1"
"07-12-17";"B.Blanca";"Maiz";"U$S 147.57"
"11-12-17";"B.Blanca";"Maiz";"U$S 147.91"
"12-12-17";"B.Blanca";"Maiz";"U$S 144.09"
"13-12-17";"B.Blanca";"Maiz";"U$S 144.43"
"18-12-17";"B.Blanca";"Maiz";"U$S 145.13"
"19-12-17";"B.Blanca";"Maiz";"U$S 144.07"
"20-12-17";"B.Blanca";"Maiz";"U$S 146.4"
"21-12-17";"B.Blanca";"Maiz";"U$S 144.81"
"26-12-17";"B.Blanca";"Maiz";"U$S 147.26"
"27-12-17";"B.Blanca";"Maiz";"U$S 146.45"
"28-12-17";"B.Blanca";"Maiz";"U$S 144.79"
"29-12-17";"B.Blanca";"Maiz";"U$S 144.78"
"03-01-18";"B.Blanca";"Maiz";"U$S 147.47"
"04-01-18";"B.Blanca";"Maiz";"U$S 150.83"
"08-01-18";"B.Blanca";"Maiz";"U$S 149.76"
"09-01-18";"B.Blanca";"Maiz";"U$S 152.14"
"10-01-18";"B.Blanca";"Maiz";"U$S 153.06"
"11-01-18";"B.Blanca";"Maiz";"U$S 151.26"
"16-01-18";"B.Blanca";"Maiz";"U$S 150.79"
"17-01-18";"B.Blanca";"Maiz";"U$S 153.32"
"19-01-18";"B.Blanca";"Maiz";"U$S 155.3"
"24-01-18";"B.Blanca";"Maiz";"U$S 156.23"
"29-01-18";"B.Blanca";"Maiz";"U$S 155.77"
"15-02-18";"B.Blanca";"Maiz";"U$S 165.31"
"02-03-18";"B.Blanca";"Maiz";"U$S 172.67"
"05-03-18";"B.Blanca";"Maiz";"U$S 173.18"
"07-03-18";"B.Blanca";"Maiz";"U$S 177.85"
"08-03-18";"B.Blanca";"Maiz";"U$S 179.13"
"09-03-18";"B.Blanca";"Maiz";"U$S 179.11"
"12-03-18";"B.Blanca";"Maiz";"U$S 184.06"
"13-03-18";"B.Blanca";"Maiz";"U$S 181.01"
"14-03-18";"B.Blanca";"Maiz";"U$S 180.92"
"21-03-18";"B.Blanca";"Maiz";"U$S 172.67"
"22-03-18";"B.Blanca";"Maiz";"U$S 173.05"
"04-04-18";"B.Blanca";"Maiz";"U$S 184.09"
"06-04-18";"B.Blanca";"Maiz";"U$S 188.86"
"10-04-18";"B.Blanca";"Maiz";"U$S 189.04"
"12-04-18";"B.Blanca";"Maiz";"U$S 189.06"
"13-04-18";"B.Blanca";"Maiz";"U$S 189.07"
"17-04-18";"B.Blanca";"Maiz";"U$S 186.08"
"18-04-18";"B.Blanca";"Maiz";"U$S 186.24"
"23-05-18";"B.Blanca";"Maiz";"U$S 181.82"
"28-05-18";"B.Blanca";"Maiz";"U$S 174.8"
"05-06-18";"B.Blanca";"Maiz";"U$S 168.27"
"06-06-18";"B.Blanca";"Maiz";"U$S 168.67"
"13-06-18";"B.Blanca";"Maiz";"U$S 167.31"
"04-07-18";"B.Blanca";"Maiz";"U$S 153.19"
"11-07-18";"B.Blanca";"Maiz";"U$S 156.44"
"12-07-18";"B.Blanca";"Maiz";"U$S 156.41"
"19-07-18";"B.Blanca";"Maiz";"U$S 156.71"
"26-07-18";"B.Blanca";"Maiz";"U$S 167.38"
"27-07-18";"B.Blanca";"Maiz";"U$S 169.37"
"30-07-18";"B.Blanca";"Maiz";"U$S 169.36"
"31-07-18";"B.Blanca";"Maiz";"U$S 169.39"
"02-08-18";"B.Blanca";"Maiz";"U$S 171.62"
"03-08-18";"B.Blanca";"Maiz";"U$S 169.37"
"06-08-18";"B.Blanca";"Maiz";"U$S 169.62"
"07-08-18";"B.Blanca";"Maiz";"U$S 167.55"
"08-08-18";"B.Blanca";"Maiz";"U$S 166.37"
"14-08-18";"B.Blanca";"Maiz";"U$S 158.46"
"16-08-18";"B.Blanca";"Maiz";"U$S 164.21"
"18-08-18";"B.Blanca";"Maiz";"U$S 162.48"
"21-08-18";"B.Blanca";"Maiz";"U$S 158.33"
"22-08-18";"B.Blanca";"Maiz";"U$S 158.02"
"24-08-18";"B.Blanca";"Maiz";"U$S 157.43"
"27-08-18";"B.Blanca";"Maiz";"U$S 157.43"
"29-08-18";"B.Blanca";"Maiz";"U$S 154.56"
"07-09-18";"B.Blanca";"Maiz";"U$S 140.58"
"11-09-18";"B.Blanca";"Maiz";"U$S 139.27"
"12-09-18";"B.Blanca";"Maiz";"U$S 139.27"
"17-09-18";"B.Blanca";"Maiz";"U$S 132.81"
"18-09-18";"B.Blanca";"Maiz";"U$S 134.33"
"24-09-18";"B.Blanca";"Maiz";"U$S 136.73"
"25-09-18";"B.Blanca";"Maiz";"U$S 136.48"
"26-09-18";"B.Blanca";"Maiz";"U$S 137.63"
"28-09-18";"B.Blanca";"Maiz";"U$S 138.18"
"01-10-18";"B.Blanca";"Maiz";"U$S 142.55"
"02-10-18";"B.Blanca";"Maiz";"U$S 139.11"
"04-10-18";"B.Blanca";"Maiz";"U$S 138.38"
"05-10-18";"B.Blanca";"Maiz";"U$S 140.06"
"08-10-18";"B.Blanca";"Maiz";"U$S 138.96"
"10-10-18";"B.Blanca";"Maiz";"U$S 155.7"
"12-10-18";"B.Blanca";"Maiz";"U$S 136.05"
"16-10-18";"B.Blanca";"Maiz";"U$S 133.33"
"17-10-18";"B.Blanca";"Maiz";"U$S 136.82"
"18-10-18";"B.Blanca";"Maiz";"U$S 136.43"
"19-10-18";"B.Blanca";"Maiz";"U$S 136.84"
"22-10-18";"B.Blanca";"Maiz";"U$S 137.14"
"23-10-18";"B.Blanca";"Maiz";"U$S 136.65"
"24-10-18";"B.Blanca";"Maiz";"U$S 132.43"
"26-10-18";"B.Blanca";"Maiz";"U$S 135.72"
"29-10-18";"B.Blanca";"Maiz";"U$S 135.5"
"30-10-18";"B.Blanca";"Maiz";"U$S 138.52"
"31-10-18";"B.Blanca";"Maiz";"U$S 136.3"
"02-11-18";"B.Blanca";"Maiz";"U$S 135.25"
"05-11-18";"B.Blanca";"Maiz";"U$S 134.64"
"06-11-18";"B.Blanca";"Maiz";"U$S 134.64"
"07-11-18";"B.Blanca";"Maiz";"U$S 135.83"
"08-11-18";"B.Blanca";"Maiz";"U$S 135.21"
"09-11-18";"B.Blanca";"Maiz";"U$S 220.34"
"12-11-18";"B.Blanca";"Maiz";"U$S 134.91"
"13-11-18";"B.Blanca";"Maiz";"U$S 133.15"
"14-11-18";"B.Blanca";"Maiz";"U$S 135.1"
"20-11-18";"B.Blanca";"Maiz";"U$S 133.78"
"26-11-18";"B.Blanca";"Maiz";"U$S 132.52"
"27-11-18";"B.Blanca";"Maiz";"U$S 136.19"
"30-11-18";"B.Blanca";"Maiz";"U$S 140.51"
"03-12-18";"B.Blanca";"Maiz";"U$S 145.21"
"04-12-18";"B.Blanca";"Maiz";"U$S 143.05"
"05-12-18";"B.Blanca";"Maiz";"U$S 144.19"
"06-12-18";"B.Blanca";"Maiz";"U$S 145.89"
"10-12-18";"B.Blanca";"Maiz";"U$S 146.04"
"26-12-18";"B.Blanca";"Maiz";"U$S 149.22"
"27-12-18";"B.Blanca";"Maiz";"U$S 149.22"
"28-12-18";"B.Blanca";"Maiz";"U$S 149.2"
"02-01-19";"B.Blanca";"Maiz";"U$S 145.23"
"03-01-19";"B.Blanca";"Maiz";"U$S 149"
"04-01-19";"B.Blanca";"Maiz";"U$S 149.18"
"07-01-19";"B.Blanca";"Maiz";"U$S 149.2"
"08-01-19";"B.Blanca";"Maiz";"U$S 149.2"
"09-01-19";"B.Blanca";"Maiz";"U$S 149.18"
"10-01-19";"B.Blanca";"Maiz";"U$S 149.19"
"11-01-19";"B.Blanca";"Maiz";"U$S 149.19"
"14-01-19";"B.Blanca";"Maiz";"U$S 149.19"
"16-01-19";"B.Blanca";"Maiz";"U$S 151.2"
"17-01-19";"B.Blanca";"Maiz";"U$S 154.18"
"18-01-19";"B.Blanca";"Maiz";"U$S 154.18"
"21-01-19";"B.Blanca";"Maiz";"U$S 155.6"
"22-01-19";"B.Blanca";"Maiz";"U$S 154.17"
"23-01-19";"B.Blanca";"Maiz";"U$S 154.18"
"24-01-19";"B.Blanca";"Maiz";"U$S 154.17"
"25-01-19";"B.Blanca";"Maiz";"U$S 154.17"
"28-01-19";"B.Blanca";"Maiz";"U$S 154.16"
"29-01-19";"B.Blanca";"Maiz";"U$S 156.18"
"30-01-19";"B.Blanca";"Maiz";"U$S 159.96"
"31-01-19";"B.Blanca";"Maiz";"U$S 159.14"
"07-02-19";"B.Blanca";"Maiz";"U$S 154.18"
"12-02-19";"B.Blanca";"Maiz";"U$S 154.5"
"18-02-19";"B.Blanca";"Maiz";"U$S 156.54"
"19-02-19";"B.Blanca";"Maiz";"U$S 154.06"
"20-02-19";"B.Blanca";"Maiz";"U$S 155.03"
"21-02-19";"B.Blanca";"Maiz";"U$S 158.18"
"22-02-19";"B.Blanca";"Maiz";"U$S 154.21"
"26-02-19";"B.Blanca";"Maiz";"U$S 149.22"
"01-03-19";"B.Blanca";"Maiz";"U$S 151.24"
"07-03-19";"B.Blanca";"Maiz";"U$S 149.29"
"08-03-19";"B.Blanca";"Maiz";"U$S 151.26"
"11-03-19";"B.Blanca";"Maiz";"U$S 149.27"
"13-03-19";"B.Blanca";"Maiz";"U$S 149.27"
"14-03-19";"B.Blanca";"Maiz";"U$S 149.25"
"15-03-19";"B.Blanca";"Maiz";"U$S 149.25"
"18-03-19";"B.Blanca";"Maiz";"U$S 149.25"
"20-03-19";"B.Blanca";"Maiz";"U$S 149.25"
"21-03-19";"B.Blanca";"Maiz";"U$S 149.26"
"22-03-19";"B.Blanca";"Maiz";"U$S 149.28"
"26-03-19";"B.Blanca";"Maiz";"U$S 149.3"
"27-03-19";"B.Blanca";"Maiz";"U$S 144.34"
"01-04-19";"B.Blanca";"Maiz";"U$S 139.34"
"17-04-19";"B.Blanca";"Maiz";"U$S 139.33"
"24-04-19";"B.Blanca";"Maiz";"U$S 137.38"
"29-04-19";"B.Blanca";"Maiz";"U$S 135.39"
"30-04-19";"B.Blanca";"Maiz";"U$S 135.38"
"03-05-19";"B.Blanca";"Maiz";"U$S 137.38"
"07-05-19";"B.Blanca";"Maiz";"U$S 137.39"
"09-05-19";"B.Blanca";"Maiz";"U$S 131.43"
"13-05-19";"B.Blanca";"Maiz";"U$S 136.98"
"15-05-19";"B.Blanca";"Maiz";"U$S 139.38"
"16-05-19";"B.Blanca";"Maiz";"U$S 141.37"
"20-05-19";"B.Blanca";"Maiz";"U$S 144.37"
"21-05-19";"B.Blanca";"Maiz";"U$S 146.35"
"22-05-19";"B.Blanca";"Maiz";"U$S 149.33"
"23-05-19";"B.Blanca";"Maiz";"U$S 146.22"
"05-06-19";"B.Blanca";"Maiz";"U$S 149.33"
"07-06-19";"B.Blanca";"Maiz";"U$S 154.31"
"12-06-19";"B.Blanca";"Maiz";"U$S 154.29"
"18-06-19";"B.Blanca";"Maiz";"U$S 159.27"
"19-06-19";"B.Blanca";"Maiz";"U$S 159.26"
"25-06-19";"B.Blanca";"Maiz";"U$S 159.25"
"26-06-19";"B.Blanca";"Maiz";"U$S 159.26"
"27-06-19";"B.Blanca";"Maiz";"U$S 159.25"
"02-07-19";"B.Blanca";"Maiz";"U$S 149.29"
"05-07-19";"B.Blanca";"Maiz";"U$S 231.88"
"10-07-19";"B.Blanca";"Maiz";"U$S 150.29"
"11-07-19";"B.Blanca";"Maiz";"U$S 154.24"
"18-07-19";"B.Blanca";"Maiz";"U$S 147.3"
"22-07-19";"B.Blanca";"Maiz";"U$S 144.31"
"24-07-19";"B.Blanca";"Maiz";"U$S 146.96"
"30-07-19";"B.Blanca";"Maiz";"U$S 144.67"
"01-08-19";"B.Blanca";"Maiz";"U$S 138.03"
"02-08-19";"B.Blanca";"Maiz";"U$S 136.77"
"05-08-19";"B.Blanca";"Maiz";"U$S 134.4"
"06-08-19";"B.Blanca";"Maiz";"U$S 133.4"
"07-08-19";"B.Blanca";"Maiz";"U$S 135.4"
"08-08-19";"B.Blanca";"Maiz";"U$S 138.25"
"13-08-19";"B.Blanca";"Maiz";"U$S 124.55"
"14-08-19";"B.Blanca";"Maiz";"U$S 128.58"
"16-08-19";"B.Blanca";"Maiz";"U$S 124.55"
"20-08-19";"B.Blanca";"Maiz";"U$S 124.55"
"21-08-19";"B.Blanca";"Maiz";"U$S 124.54"
"22-08-19";"B.Blanca";"Maiz";"U$S 124.54"
"23-08-19";"B.Blanca";"Maiz";"U$S 129.52"
"26-08-19";"B.Blanca";"Maiz";"U$S 172.87"
"27-08-19";"B.Blanca";"Maiz";"U$S 129.54"
"28-08-19";"B.Blanca";"Maiz";"U$S 128.06"
"30-08-19";"B.Blanca";"Maiz";"U$S 128.57"
"02-09-19";"B.Blanca";"Maiz";"U$S 126.55"
"03-09-19";"B.Blanca";"Maiz";"U$S 125.54"
"04-09-19";"B.Blanca";"Maiz";"U$S 124.55"
"05-09-19";"B.Blanca";"Maiz";"U$S 124.55"
"06-09-19";"B.Blanca";"Maiz";"U$S 127.53"
"09-09-19";"B.Blanca";"Maiz";"U$S 127.54"
"10-09-19";"B.Blanca";"Maiz";"U$S 129.53"
"11-09-19";"B.Blanca";"Maiz";"U$S 129.53"
"12-09-19";"B.Blanca";"Maiz";"U$S 134.34"
"13-09-19";"B.Blanca";"Maiz";"U$S 134.35"
"16-09-19";"B.Blanca";"Maiz";"U$S 137.75"
"17-09-19";"B.Blanca";"Maiz";"U$S 139.5"
"18-09-19";"B.Blanca";"Maiz";"U$S 139.51"
"19-09-19";"B.Blanca";"Maiz";"U$S 139.63"
"20-09-19";"B.Blanca";"Maiz";"U$S 141.88"
"23-09-19";"B.Blanca";"Maiz";"U$S 141.51"
"24-09-19";"B.Blanca";"Maiz";"U$S 140"
"25-09-19";"B.Blanca";"Maiz";"U$S 140.51"
"27-09-19";"B.Blanca";"Maiz";"U$S 140.51"
"30-09-19";"B.Blanca";"Maiz";"U$S 144.5"
"01-10-19";"B.Blanca";"Maiz";"U$S 144.5"
"02-10-19";"B.Blanca";"Maiz";"U$S 145"
"03-10-19";"B.Blanca";"Maiz";"U$S 144.5"
"04-10-19";"B.Blanca";"Maiz";"U$S 144.5"
"07-10-19";"B.Blanca";"Maiz";"U$S 146.49"
"08-10-19";"B.Blanca";"Maiz";"U$S 149.49"
"09-10-19";"B.Blanca";"Maiz";"U$S 149.49"
"10-10-19";"B.Blanca";"Maiz";"U$S 144.5"
"11-10-19";"B.Blanca";"Maiz";"U$S 149.49"
"15-10-19";"B.Blanca";"Maiz";"U$S 149.49"
"16-10-19";"B.Blanca";"Maiz";"U$S 149.48"
"17-10-19";"B.Blanca";"Maiz";"U$S 150.48"
"21-10-19";"B.Blanca";"Maiz";"U$S 149.5"
"23-10-19";"B.Blanca";"Maiz";"U$S 151.49"
"24-10-19";"B.Blanca";"Maiz";"U$S 151.08"
"25-10-19";"B.Blanca";"Maiz";"U$S 154.9"
"28-10-19";"B.Blanca";"Maiz";"U$S 150.61"
"29-10-19";"B.Blanca";"Maiz";"U$S 150.55"
"30-10-19";"B.Blanca";"Maiz";"U$S 151.49"
"31-10-19";"B.Blanca";"Maiz";"U$S 138.95"
"01-11-19";"B.Blanca";"Maiz";"U$S 151.5"
"04-11-19";"B.Blanca";"Maiz";"U$S 151.49"
"05-11-19";"B.Blanca";"Maiz";"U$S 149.49"
"06-11-19";"B.Blanca";"Maiz";"U$S 151"
"07-11-19";"B.Blanca";"Maiz";"U$S 150.49"
"08-11-19";"B.Blanca";"Maiz";"U$S 152.49"
"11-11-19";"B.Blanca";"Maiz";"U$S 151.49"
